transaction_id,user_id,merchant_id,location_id,amount,transaction_time,status,payment_method,device_id,fraud_flag
2525,284,52,39,141.08,2026-02-03 09:51:18,SUCCESS,Wallet,4c711460-7330-4e42-933b-806c44c995c4,False
2526,326,11,40,619.11,2026-03-27 16:58:13,SUCCESS,Wallet,2efed7ce-29e6-4db8-8f22-37e292e40784,False
2527,11,33,17,891.03,2026-02-01 08:35:40,SUCCESS,Card,8f462275-c82b-4510-bffb-c08ded55ae83,False
2528,52,19,35,62.43,2026-03-21 12:18:58,FAILED,Wallet,897faf77-5e8b-42c1-9322-e97fb485b4e5,False
2529,87,68,42,16.74,2026-03-26 09:56:42,PENDING,UPI,4a866a7a-48f2-46f6-8361-7f7494f98105,False
2530,234,22,32,35.57,2026-02-18 21:25:03,PENDING,UPI,b24a6dd6-99a0-4da1-9706-645fe77c3367,False
2531,92,27,26,697.86,2026-02-08 21:11:07,FAILED,Wallet,f384410d-1ff9-43b6-ae5c-9ef969064c27,False
2532,319,9,36,927.3,2026-02-24 12:18:01,SUCCESS,Wallet,24f8b6e7-c43b-4371-bda1-c03f91142464,False
2533,56,36,26,328.87,2026-02-28 02:40:00,SUCCESS,UPI,12f89469-21b3-43cf-a74c-fadcfe4d9295,False
2534,443,36,16,1265.89,2026-03-15 06:14:22,SUCCESS,UPI,5f11fd40-63c5-4eb7-a84f-74c5fbdf0177,False
2535,417,5,42,609.0,2026-02-12 21:41:01,SUCCESS,Wallet,999dc71e-65eb-4700-ac63-3c1a2ca04023,False
2536,104,35,8,176.21,2026-03-01 00:15:49,SUCCESS,UPI,f5d0c44e-c179-471c-964f-e012dcbd6a00,False
2537,213,71,13,261.56,2026-02-09 03:47:31,PENDING,Card,2a9a8389-7167-4c5a-af5a-2d00ae85ac20,False
2538,365,59,38,1958.96,2026-03-25 05:32:32,PENDING,Wallet,070aa192-4106-47db-b637-a3689cb4749d,False
2539,114,82,47,706.72,2026-03-22 13:56:59,FAILED,Wallet,9edac196-a58d-411e-8715-dba412c75342,False
2540,180,15,38,21.2,2026-03-03 09:31:20,PENDING,Wallet,c6dbd7dc-f814-4d93-8d34-d3ad604c4c5b,False
2541,239,26,44,603.6,2026-02-20 02:20:42,SUCCESS,Card,625c5f61-3e8a-4765-93e6-80e60cd36b97,False
2542,240,94,1,146.84,2026-03-29 12:56:17,PENDING,UPI,4c45e606-f9c6-428e-b9df-6baafba23767,False
2543,451,55,14,16.03,2026-03-16 20:51:29,SUCCESS,Wallet,ab74a0af-b289-4d5b-82c5-0a26b8bbc577,False
2544,374,80,19,920.23,2026-03-20 12:46:58,FAILED,Card,dc4d7436-f6b8-4dbc-aae7-6ed7280b405f,False
2545,303,68,7,616.88,2026-03-27 06:08:17,FAILED,UPI,2f3f263f-91b8-4479-ac90-4ef401a30828,False
2546,453,33,43,115.77,2026-03-14 06:57:31,FAILED,UPI,a7e72ba4-4ab1-4424-9f5b-c8242709374d,False
2547,113,96,28,232.51,2026-02-24 21:46:48,SUCCESS,Card,8b12fa9e-9576-4b1a-acc0-e0ef87d35aca,False
2548,69,88,34,173.29,2026-02-26 00:05:46,FAILED,UPI,9006aabe-e91f-4157-a086-ffd2e677f8c0,False
2549,415,11,39,254.47,2026-02-08 18:08:35,FAILED,UPI,a0c465a3-d536-4d7c-bcb6-7ac482e45053,False
2550,175,26,28,113.49,2026-02-16 21:12:21,PENDING,Card,213a5ed6-ea87-402f-8281-d35958f53c6b,False
2551,235,37,6,572.85,2026-02-15 02:54:17,SUCCESS,UPI,25504a28-9362-4b92-8923-7c66e13cdd27,False
2552,448,79,18,1364.43,2026-03-23 20:14:08,PENDING,Card,650c9d84-7f67-42c0-beb1-21123e6ef02a,False
2553,138,85,12,902.59,2026-02-17 03:58:59,PENDING,Wallet,f0a2aeb0-18e2-432c-9c2f-6348e86d67da,False
2554,340,14,2,347.3,2026-03-18 20:20:55,PENDING,Card,c685c28c-f4a6-42ee-bcf7-e693db4fbcce,False
2555,495,93,16,275.58,2026-03-12 05:51:41,SUCCESS,Wallet,c3d25a66-54cb-42f5-8f7b-8414e9c7bccf,False
2556,313,59,47,128.71,2026-02-14 14:29:58,FAILED,UPI,4f31383e-b53a-4a9e-ae73-4f7eb7f015ed,False
2557,244,21,22,431.56,2026-02-02 20:01:03,FAILED,Card,9fd1a555-39c7-4ab1-92e6-5af88b20c130,False
2558,291,30,19,378.75,2026-02-16 22:27:07,FAILED,Wallet,96018e01-0ec1-44f0-acca-c81b4fd3db10,False
2559,459,30,11,38.86,2026-03-19 02:19:24,FAILED,Card,f78546e1-6aac-403a-8913-c85e6426f75d,False
2560,420,45,21,46.46,2026-02-10 02:23:17,SUCCESS,UPI,6c67ef80-870d-470b-ac60-9fc72d636205,False
2561,344,25,6,159.17,2026-02-20 20:14:13,FAILED,Card,17b7d930-cc38-407d-8782-0f45e8a57e7f,False
2562,218,23,5,670.53,2026-03-11 21:27:44,SUCCESS,Wallet,d2ceaea7-8faa-4ac8-8a77-9c44e380c25b,False
2563,496,42,42,20.71,2026-02-05 01:01:14,PENDING,Wallet,f1b43b6e-7164-4cc0-9496-bc8f1ad03b6d,False
2564,147,61,5,956.91,2026-03-20 02:28:29,SUCCESS,UPI,190424e9-e696-49e5-8e7e-51f6354deae0,False
2565,317,3,19,1536.28,2026-02-12 10:44:29,FAILED,UPI,034806e7-f8db-40c0-af94-99c1fa88cfdc,False
2566,436,49,9,733.4,2026-02-25 04:40:47,PENDING,UPI,24a72c50-9d5a-4975-8983-08fcc7fb73e0,False
2567,198,17,7,118.96,2026-02-21 19:57:00,PENDING,Wallet,34a81e48-43a2-4d50-90af-db700862dd07,False
2568,381,6,11,61.02,2026-02-16 05:26:00,SUCCESS,Card,160d61c0-6dde-4747-9c4d-ab56a75975c7,False
2569,479,100,1,259.32,2026-02-20 21:08:14,FAILED,Card,feff13f3-3acd-4c3b-8c5e-4c47be2c7e58,False
2570,384,45,32,365.49,2026-02-01 12:26:10,SUCCESS,UPI,5e83e2f6-3b23-40cd-bdff-7a58aea34538,False
2571,474,91,48,922.67,2026-02-03 04:50:53,SUCCESS,Card,a68ed1df-a4f2-4607-adbe-7c8793a0920e,False
2572,100,20,33,355.74,2026-03-28 15:56:48,FAILED,Wallet,29448e31-9d00-4f89-aeae-a1e8c516056b,False
2573,306,60,6,114.05,2026-02-12 18:08:02,SUCCESS,Wallet,9d3c3b78-3813-4358-a486-6fdcaf447634,False
2574,40,36,41,282.89,2026-03-25 21:41:41,FAILED,Wallet,08b95719-5247-46a1-a589-5f053329a627,False
2575,191,53,14,687.51,2026-02-14 16:49:11,FAILED,UPI,c2153d1f-1dd4-4084-b483-8083218b8ca2,False
2576,20,38,5,129.56,2026-02-27 15:17:30,SUCCESS,Wallet,63104503-252d-4be4-be60-09484915df2f,False
2577,141,61,41,415.67,2026-02-23 03:11:34,PENDING,Card,3580d27c-983a-4c25-a5bf-ab48d07bc010,False
2578,157,13,40,129.45,2026-03-24 02:38:37,SUCCESS,UPI,b477d10f-4cc6-41aa-847a-fc65b4af11af,False
2579,431,35,3,381.6,2026-02-22 17:49:12,PENDING,UPI,1efb30b6-d2c1-4633-9d4a-69c94bee5b58,False
2580,246,53,21,684.9,2026-03-12 23:30:21,SUCCESS,Wallet,afff85c6-44da-46ac-9efa-2b03fd5e7da0,False
2581,224,69,31,869.68,2026-02-28 19:59:22,FAILED,Wallet,31ddf3ea-fc49-4184-90d1-2c771027a9bf,False
2582,253,22,49,1074.11,2026-03-30 14:03:18,SUCCESS,Wallet,9a287a61-3573-457b-abb0-7bc9269612c0,False
2583,383,12,36,347.55,2026-03-02 12:55:42,FAILED,Card,6527d7a0-8fbc-4594-ba69-8a28da80aa35,False
2584,38,24,50,674.85,2026-02-19 16:10:22,SUCCESS,UPI,96b0f40b-133b-444a-a791-96129bb2f14b,False
2585,451,78,31,454.9,2026-02-07 01:41:49,FAILED,UPI,f3fb2e5d-1ef5-439a-a9ba-b78e399d5abb,False
2586,459,38,33,354.87,2026-02-27 09:06:18,PENDING,Card,a6944d8e-6479-4e84-94a6-fb0bd8dd1d0d,False
2587,463,35,32,118.25,2026-02-13 03:57:32,FAILED,Card,733704db-f84b-453a-a869-1b1229607a14,False
2588,4,19,34,556.3,2026-03-14 22:35:39,PENDING,Card,0cb0dec2-4086-4ac6-8faf-f4eae5785326,False
2589,299,32,48,84.95,2026-03-24 08:39:11,PENDING,UPI,637c8cc8-5f52-473b-b82b-51db94af71ce,False
2590,424,61,24,661.26,2026-02-07 00:22:56,FAILED,Wallet,f679031d-ba6d-4c40-a4b7-2f987c31bf57,False
2591,469,30,11,1933.69,2026-03-20 05:41:04,SUCCESS,Card,ebb8391f-da60-4533-8459-07b3ed708d3d,False
2592,326,52,14,1011.38,2026-02-15 10:02:00,PENDING,UPI,ee062765-6f6d-4766-bb99-5c8e6d56e8b3,False
2593,408,22,41,61.07,2026-03-08 15:59:01,FAILED,UPI,cd91d33d-be20-4d91-9a0a-98e6384b6d08,False
2594,366,90,34,281.25,2026-03-03 05:05:18,PENDING,Wallet,ab7a7f9e-3e1e-4bb0-8ac2-e90a5c04c200,False
2595,222,48,18,161.07,2026-02-10 21:25:51,FAILED,Card,0d942622-8980-4299-9ed1-50a76c0a0f18,False
2596,307,41,40,120.28,2026-03-24 10:20:49,PENDING,Card,8de3ddbc-52be-4ad3-a9a1-6fee4847db90,False
2597,336,72,45,682.42,2026-02-25 03:34:25,SUCCESS,Wallet,3c974025-d007-4243-803c-e8c70abcc6a8,False
2598,229,94,4,420.73,2026-02-01 16:54:00,FAILED,UPI,cb5aae5a-ef04-4e31-92a3-d9b72943afec,False
2599,239,52,32,695.72,2026-02-15 00:16:31,PENDING,Card,91104fc1-69d9-4edb-8829-882e4c3bc941,False
2600,204,88,16,1495.09,2026-03-11 01:25:08,SUCCESS,UPI,820b7e41-9dcf-4662-8c99-58e9b477601f,False
2601,294,62,13,665.59,2026-02-23 13:46:37,FAILED,Wallet,a1773fde-6b9d-439d-93ac-562c0d95fd4a,False
2602,147,35,39,1985.76,2026-03-25 16:51:01,SUCCESS,Wallet,94c9e6f2-221d-415b-99b0-80de1762500b,False
2603,124,1,47,238.99,2026-02-06 01:22:55,FAILED,Wallet,97feae44-0ce9-4b07-99cb-9da2e63d76b0,False
2604,174,40,25,1082.08,2026-03-04 17:02:17,PENDING,Card,3f649044-f827-45b6-8e8a-6d33396a9453,False
2605,181,85,15,376.34,2026-03-23 18:12:13,SUCCESS,Card,7eaf9cb5-0fe7-41d3-920d-33a35899d7e3,False
2606,421,1,50,83.18,2026-02-11 08:44:03,FAILED,Card,95c0da00-956d-40a1-8f25-dd98aaa6d2b7,True
2607,38,42,9,198.11,2026-02-18 05:29:28,FAILED,Wallet,611bac28-ddf1-4771-bbe6-210f5268b51d,False
2608,64,19,12,39.68,2026-03-11 16:07:55,SUCCESS,UPI,181d7455-9d7c-4e80-9e73-72c691f8db81,False
2609,213,96,43,293.05,2026-03-28 05:55:47,PENDING,UPI,7a0b0291-a5b4-4997-b923-7f0ce08c9280,False
2610,61,64,8,232.1,2026-02-04 11:54:40,PENDING,Wallet,33c96a2d-a7dd-431b-9cfa-0a233ffc2e7d,False
2611,198,51,13,591.67,2026-03-05 03:35:06,SUCCESS,Card,9a94f52f-fbee-4b9e-b1b8-affaf8a8e6ae,False
2612,53,38,17,323.52,2026-03-29 19:39:25,SUCCESS,UPI,85cfa0d2-789a-47a9-a2aa-7b949f737d05,False
2613,358,27,22,69.56,2026-03-30 10:13:05,PENDING,Wallet,0e750c0d-d971-46d4-84d6-edbddeade7b6,False
2614,480,51,29,379.24,2026-03-16 06:35:12,SUCCESS,Card,23f78659-62b1-41fc-8575-d9c45805c9b8,False
2615,360,23,50,188.18,2026-03-14 03:04:38,PENDING,Card,3881b421-e843-4150-9652-03ff44e79713,False
2616,33,12,38,383.14,2026-02-16 01:21:44,SUCCESS,Wallet,94f07c3d-e6e8-479e-a76d-9a41b53b2bdb,False
2617,347,73,40,733.32,2026-02-19 11:39:09,PENDING,Wallet,a37e3a24-7ea0-467c-bc02-238393f0b609,False
2618,138,51,15,1084.19,2026-02-16 06:47:03,SUCCESS,Card,d7c0a158-8c21-4d0c-a0c1-1c76853decce,False
2619,310,100,2,467.33,2026-03-09 06:26:08,SUCCESS,UPI,6e1b9b79-0019-4b8c-b2ef-b2cfcc7db877,False
2620,257,93,38,477.83,2026-03-07 19:33:48,PENDING,Card,049a61be-8a22-4785-8aa2-7875e72af69d,False
2621,258,6,45,445.69,2026-03-24 02:42:24,PENDING,UPI,a04143ab-ee7d-4bd4-9ec0-150c7dc07ba8,False
2622,55,27,29,40.84,2026-02-20 11:10:08,SUCCESS,Wallet,c8c42146-a107-42d4-b8bc-82420415a8be,False
2623,98,78,36,120.49,2026-03-16 09:45:03,FAILED,UPI,5f93ffb8-477e-43b7-a1d2-772a1c3b8520,False
2624,25,53,15,630.19,2026-03-25 10:05:50,PENDING,Wallet,f4278e7c-a500-409e-a4a6-25ce3e785741,False
2625,90,59,22,87.31,2026-02-23 07:46:09,FAILED,Card,812bb7cd-d58f-4ca8-bc1c-344a66bb8f51,False
2626,280,27,43,89.03,2026-02-06 23:42:09,SUCCESS,Card,26154c43-894c-426f-a10e-67a899abc177,False
2627,498,35,47,143.3,2026-03-06 10:05:52,FAILED,UPI,fd17f072-f6fa-4b9b-ae7f-a4515a9dbb96,False
2628,205,60,45,462.3,2026-03-08 19:18:52,PENDING,UPI,ce3f7dcb-2515-495c-b3e9-0dcb3ab1b5f7,False
2629,268,20,21,267.63,2026-02-18 21:39:26,SUCCESS,Wallet,06c18ca6-6ac6-42fc-b68b-a196b7a7c4ae,False
2630,356,56,11,262.57,2026-02-02 15:36:10,SUCCESS,UPI,cacd20ae-7fe3-453a-ab37-b7f39f63452f,False
2631,366,96,39,1479.8,2026-02-21 20:30:06,PENDING,UPI,a4aaf564-99c9-4a73-b1d5-8a5a8f35642a,False
2632,442,21,29,107.81,2026-03-28 06:06:45,PENDING,Wallet,8eb0e957-b019-414f-a769-867618783d70,False
2633,92,8,50,740.79,2026-03-24 02:45:10,SUCCESS,Wallet,fa5e0719-ac38-4d00-a728-69858d6988d6,False
2634,464,61,14,419.84,2026-03-07 03:27:05,SUCCESS,Wallet,3e8d684e-2cb4-4141-95b8-f633ea8bf1f2,False
2635,213,65,14,257.44,2026-02-23 02:05:13,SUCCESS,UPI,f291b1ff-736c-40ac-9087-75c329d42a56,False
2636,152,30,30,1062.47,2026-02-04 23:24:26,PENDING,UPI,5674d71a-b3df-465b-b61c-9d11407f6091,False
2637,288,79,47,213.93,2026-03-01 22:19:15,FAILED,UPI,6272ee68-f293-4f5d-b20f-5c3785f63fe5,False
2638,244,37,41,15.88,2026-02-02 01:06:05,PENDING,Wallet,4950ea2a-dff0-4ef7-b34c-4323f05ba299,False
2639,234,89,46,380.8,2026-02-10 18:27:27,PENDING,UPI,ddcd6e47-35cf-4ac8-8f29-1eaf4dd4d5a4,False
2640,373,30,2,620.05,2026-02-05 19:57:46,FAILED,Card,1c7e7c9e-f801-4355-a7e9-505988922ee5,False
2641,63,18,7,32.31,2026-02-09 04:43:05,SUCCESS,UPI,a5535d9f-5fb3-4b1d-8786-c9784fe8bcaa,False
2642,431,92,7,28.87,2026-03-23 18:39:15,PENDING,UPI,8a110c08-88c6-460d-850a-a33cbf3c17a5,False
2643,383,74,28,405.48,2026-03-27 19:56:16,PENDING,Card,b9feedf5-8866-40b6-b5e6-5e5fa31085a8,False
2644,3,8,44,105.24,2026-03-29 09:43:57,SUCCESS,UPI,aa4b89c9-d0ac-41df-a982-e35df106fd79,False
2645,412,76,35,115.31,2026-03-23 23:05:19,PENDING,Wallet,f178ce28-3756-417b-a68b-63253acf7e6d,False
2646,51,19,23,449.6,2026-03-05 20:03:57,SUCCESS,Card,757b1cdb-cd77-4a92-a563-1b940d9b93c0,False
2647,33,13,36,246.6,2026-03-30 17:45:37,PENDING,UPI,ef657715-5bd9-493a-a974-a6a0b1603264,False
2648,64,70,28,1006.72,2026-02-05 19:05:19,SUCCESS,Card,dbd2857c-bb4a-443a-8701-2819fc2937ce,False
2649,154,92,24,150.51,2026-03-07 00:56:57,PENDING,UPI,bb0a16d3-b193-4040-9e7a-fec2b84e40d4,False
2650,413,35,38,471.96,2026-03-27 00:06:11,PENDING,UPI,41ff07d2-3e44-4a18-b299-b8c4fc680655,False
2651,486,50,2,1375.32,2026-02-19 09:20:41,PENDING,Card,7ccf052e-b4c2-44af-89a6-2339e2883d79,False
2652,469,83,41,460.91,2026-03-12 16:13:09,SUCCESS,UPI,ee6ffd61-1f0c-4299-8a93-7361656fcd85,False
2653,90,3,39,596.12,2026-03-29 11:18:34,PENDING,Card,4bc8a1a9-9e60-42d8-bf94-b1188d50b147,False
2654,413,17,31,205.64,2026-03-29 03:43:27,FAILED,Wallet,8ed8e8e2-4c28-4df7-8bb9-4caad3245cfa,False
2655,468,86,43,212.59,2026-03-18 19:14:32,SUCCESS,Wallet,19d7eb1b-51ae-48bf-ab6b-6363e61b64ce,False
2656,253,32,2,888.22,2026-02-12 01:58:48,PENDING,Card,a32a609c-c256-4479-8832-e031d5557b41,False
2657,35,30,27,0.88,2026-02-04 13:19:44,PENDING,UPI,a24ae34d-29c6-40a9-9050-02da38aa5d46,False
2658,68,64,28,150.75,2026-02-13 13:29:26,PENDING,Card,f13980ad-42c4-4939-a49f-6b24633c9f08,False
2659,171,26,10,147.66,2026-02-11 15:57:15,PENDING,Card,9e02ca97-06a0-4721-a6f9-f3d000b38bc9,False
2660,205,94,43,79.67,2026-02-02 01:42:26,SUCCESS,Wallet,f724173c-4eab-499b-ac77-c4e7cfcc063d,False
2661,46,54,3,2.43,2026-02-01 19:17:20,PENDING,Card,389b9b51-8bb3-4a43-8ebd-f06b6bb6c854,False
2662,84,34,33,732.61,2026-02-10 08:52:09,FAILED,Card,5a1c90fc-53ec-4df3-a294-324124c762a5,False
2663,148,94,16,164.82,2026-03-02 10:22:43,PENDING,Wallet,9daaec5b-f650-4cf9-9766-b1b00bafd84a,False
2664,82,51,38,285.26,2026-03-07 08:46:38,SUCCESS,UPI,e5b8632c-9f92-43e4-9e5a-3a7e6f85eafb,False
2665,330,53,19,410.95,2026-02-08 13:27:18,SUCCESS,UPI,1821e499-f533-498d-9b01-cfa28fab7f00,False
2666,16,80,15,584.14,2026-03-28 07:27:54,SUCCESS,Wallet,319b16f7-f2de-47b8-bdd3-2159c1d1106a,False
2667,461,23,40,173.64,2026-02-22 23:41:50,PENDING,Card,414a092f-643d-4b10-b0ff-c832110c1f96,False
2668,422,55,24,17.6,2026-03-30 01:57:18,FAILED,Card,c7d0d035-e142-4b76-bf3a-81c0321d048f,False
2669,106,4,31,478.43,2026-02-06 13:15:35,PENDING,Wallet,20022a7f-b80d-45f6-9b25-9f3f0c5e5e99,False
2670,339,81,45,81.28,2026-03-01 21:53:13,SUCCESS,UPI,07a30298-e353-4282-b447-2956d7973fbc,False
2671,39,35,5,413.09,2026-03-23 04:32:07,FAILED,UPI,95fa2591-3941-4548-9c3d-a18127933883,False
2672,78,16,22,407.61,2026-03-26 22:40:41,FAILED,UPI,cbf6b2ba-70da-4939-87e3-45f3ec75cf4a,False
2673,135,35,2,12.03,2026-02-02 13:25:10,SUCCESS,Wallet,12445e07-2dbb-477d-ab47-563c5dd13b7c,False
2674,96,83,45,1142.77,2026-03-25 04:29:33,SUCCESS,Wallet,6bd24c71-6b44-46c4-9dc2-8bfa68c266a9,False
2675,306,95,3,373.38,2026-03-21 10:52:10,FAILED,Wallet,80fd8382-838e-449a-aa94-31ac48b8f75e,False
2676,416,9,30,260.44,2026-02-14 11:55:39,SUCCESS,Card,f408c930-9946-44dc-84a8-23b6d2206624,False
2677,198,65,28,118.82,2026-03-18 19:33:42,SUCCESS,Card,76e747bd-913b-4bf3-b6a0-f9322e90f29e,False
2678,343,96,14,72.88,2026-03-17 01:54:00,PENDING,Card,38fd6fcd-a1ff-4c98-b7af-94d4d0d3ac83,False
2679,15,84,11,376.42,2026-02-14 04:35:14,FAILED,UPI,eb9c00d2-baa6-44b6-91e3-867fce98c1d6,False
2680,492,81,21,902.59,2026-03-18 05:32:15,PENDING,Card,1641a2b4-7e19-472f-a415-2c8660267625,False
2681,244,82,15,39.92,2026-02-21 04:06:30,SUCCESS,UPI,13d4eed4-118d-4ce1-bf7e-338fcf7400a2,False
2682,42,24,31,182.35,2026-03-12 00:00:02,PENDING,Wallet,825c78e1-a465-49af-946b-a238fe4d064b,False
2683,85,75,46,1009.33,2026-02-17 20:25:29,SUCCESS,Wallet,bec43f62-8607-4d95-8ebd-dc9e6f822a3b,False
2684,314,89,41,110.16,2026-03-19 04:03:09,PENDING,Wallet,efb17e6a-8c0a-42a1-93e0-fde5b8a67fb5,False
2685,45,84,48,1240.77,2026-02-17 01:50:29,PENDING,Wallet,bdb83a3c-5415-46a5-9084-86dd7ce51d97,False
2686,397,75,27,807.83,2026-03-03 13:09:12,SUCCESS,UPI,72394cca-0be2-4b05-b293-ec044b7226ee,False
2687,205,99,31,668.86,2026-03-14 11:19:10,SUCCESS,Card,3a30b472-522c-4160-87b8-844156e776f9,False
2688,24,45,43,32.97,2026-03-06 10:06:13,SUCCESS,Card,9d358b20-54d8-42d4-928e-01149862125c,False
2689,428,88,44,198.62,2026-03-25 16:55:39,PENDING,Card,e6abb8af-7716-4fdc-a595-ec74fea68042,False
2690,297,25,4,454.38,2026-02-27 12:09:29,SUCCESS,Wallet,c891bc31-9cdd-4afb-a034-e1e9797f29b2,False
2691,173,20,18,954.07,2026-03-14 09:44:36,FAILED,UPI,30c9eb46-bef0-41e4-8087-81f029d6df60,False
2692,207,39,2,218.11,2026-03-18 02:09:07,PENDING,Wallet,2235fb83-e607-44c7-910f-265cd6a71382,False
2693,113,8,36,196.97,2026-03-24 08:21:49,PENDING,Wallet,521f9a8e-a3c2-4720-848c-134e8744afac,False
2694,111,82,42,668.45,2026-03-02 11:15:26,PENDING,Card,fc5383eb-2553-4b88-8063-b9e5a3086b0d,False
2695,428,99,49,61.05,2026-03-10 23:05:43,FAILED,Card,4f7d3a63-301a-4a21-8429-f97f8ee4b139,False
2696,468,83,36,56.56,2026-03-12 02:26:10,FAILED,Wallet,5101a410-81c7-47b9-903f-32b6102cb457,False
2697,183,99,38,371.88,2026-03-08 16:50:25,FAILED,Card,3c4d300d-9235-4177-9020-91b796e723d5,False
2698,268,92,8,169.09,2026-03-04 00:12:39,FAILED,UPI,53cfad75-ea1c-4107-a8bf-c5619943ec2e,False
2699,288,40,30,2282.42,2026-03-15 16:23:19,PENDING,Card,ab9a17e4-07c5-46c4-a086-b8a1e00732f4,False
2700,383,13,28,249.8,2026-02-03 12:59:00,PENDING,UPI,c2cab0e3-36d1-46ec-a34e-1ef55cd30aec,False
2701,325,22,1,75.66,2026-02-24 17:15:19,SUCCESS,Wallet,4bbf29ff-0b6a-4b79-b8a2-635e0d7161c0,False
2702,204,36,35,1257.49,2026-02-20 09:25:42,SUCCESS,UPI,e0ad5892-381e-481f-a1b9-e2cdc6773d2a,False
2703,464,75,38,572.28,2026-02-16 02:35:22,FAILED,Wallet,2cf680ef-d693-49c5-a780-ab85a35c1234,False
2704,139,70,14,404.24,2026-02-05 13:25:02,SUCCESS,Card,6d3b137f-c83e-4115-bd47-545c9eeb8c7e,False
2705,389,98,25,1236.55,2026-03-19 21:51:49,PENDING,UPI,067beff2-c741-4558-916f-06eb93e24795,False
2706,204,91,49,203.71,2026-03-07 12:09:51,FAILED,UPI,3cc61cca-16a4-47bd-910b-6ca1d6266169,False
2707,368,89,7,1425.78,2026-02-21 20:54:08,FAILED,Card,05293709-04dd-4f6d-8f17-f1697e4cc02f,False
2708,78,36,32,606.29,2026-03-12 08:48:15,PENDING,UPI,a96b0024-1100-4dfe-8470-07064e89a82d,False
2709,119,46,26,642.92,2026-02-27 07:22:46,FAILED,Wallet,cbdf95e3-bd35-41b2-9947-99c8a5db1f1b,False
2710,128,74,12,75.68,2026-02-24 16:52:38,PENDING,Wallet,23128e28-ea34-4c49-a247-febbcabbcc4d,False
2711,44,58,15,94.91,2026-03-25 02:07:15,SUCCESS,Card,9a6a96d3-4a48-4d46-ba33-471b67d4c4d4,False
2712,17,51,7,23.88,2026-02-20 10:08:35,PENDING,UPI,cb5ea476-cf39-47d9-9f00-21b580b2cb64,False
2713,360,37,6,37.85,2026-03-17 10:26:48,SUCCESS,Card,3e5754c2-d05d-4018-8935-ecc1d35c24c3,False
2714,31,77,35,554.01,2026-02-04 23:02:18,PENDING,Card,7d072fe5-aadf-41a1-b229-d8bb4195277f,False
2715,441,47,20,286.81,2026-02-16 12:31:34,FAILED,Card,8a1abdc4-8a7e-46b5-9f0b-820b087f44d8,False
2716,414,15,12,290.78,2026-03-04 19:27:40,FAILED,UPI,a4c3ab55-0e3a-45dc-b3b1-44488f13534c,False
2717,160,32,49,657.32,2026-02-20 11:03:26,SUCCESS,UPI,2eb77dc0-4bff-466d-b654-e794ce8a2703,False
2718,23,40,29,142.11,2026-02-16 13:42:00,FAILED,Wallet,09812358-c753-4ca9-8f0b-d23582000868,False
2719,437,47,43,3.34,2026-03-15 14:03:29,PENDING,UPI,50c2a4c1-7d01-4f33-8bdd-aababf0d3972,False
2720,171,23,18,394.88,2026-03-09 13:37:41,FAILED,Wallet,67bccdca-7187-4b4d-8c9b-a26b78d1b329,False
2721,234,24,33,1248.58,2026-03-11 11:34:23,PENDING,Card,d71c18eb-3209-489a-929f-9f1548b97fd4,False
2722,40,66,18,552.71,2026-02-23 04:07:43,PENDING,Wallet,9f98d8fe-9079-4d3a-92fb-d2e7857f6873,False
2723,188,41,10,464.52,2026-03-08 17:10:57,PENDING,UPI,ff317b18-0187-4bc1-b3a1-1d3bac62b658,False
2724,309,5,44,359.7,2026-03-07 22:00:22,PENDING,Card,c67f45be-e39b-4633-9c6c-2f1cb47dc339,False
2725,42,81,5,30.44,2026-02-10 16:16:35,SUCCESS,Wallet,d0a1faee-ab24-4c2e-a224-aaeb598bfbc4,False
2726,493,90,17,890.74,2026-03-08 13:30:40,SUCCESS,UPI,f08181c3-3fbe-42bb-b61f-083066136321,False
2727,289,49,18,959.52,2026-02-01 10:29:33,FAILED,UPI,cdd91186-3fcc-48f4-af53-2f96f2af9e51,False
2728,436,78,45,88.47,2026-03-13 01:42:58,FAILED,Card,07e4821c-e4e7-46af-9f54-85a0a790d28b,False
2729,455,36,40,318.73,2026-03-07 19:30:48,FAILED,Wallet,aad11fc3-813f-43d3-b0cb-dfda111d5e72,False
2730,269,25,31,0.01,2026-03-06 10:38:02,PENDING,Card,d8086db2-d8c2-4eb4-bf9b-5ba437552e82,False
2731,85,42,33,160.05,2026-03-08 10:10:33,FAILED,Card,6dd79579-39ae-4aa3-a005-b6e506def665,False
2732,343,46,45,126.55,2026-02-15 16:35:02,FAILED,Card,cd734f3e-e491-40f3-9d61-5bb6f7981187,False
2733,371,96,8,187.48,2026-03-09 11:31:26,PENDING,Wallet,a8746c65-6068-43ef-9ba1-e1b0431127c2,False
2734,254,2,29,541.08,2026-02-21 00:28:12,SUCCESS,Wallet,85ded5d1-202a-4887-9d13-803d48ec1995,False
2735,255,48,28,93.41,2026-03-07 19:29:08,SUCCESS,Wallet,51550fd7-709f-4318-be60-0fb787fca34d,False
2736,424,72,34,609.73,2026-03-18 05:44:32,FAILED,Card,d4eae04d-d942-4270-a307-ed9314398c17,False
2737,273,50,39,878.15,2026-02-27 00:42:32,FAILED,UPI,74a45aa4-75b0-40c6-a3ed-b7d083b064c7,False
2738,442,1,40,1308.86,2026-02-11 05:07:03,FAILED,Card,f89599be-ea2d-4356-a478-f106c2308047,True
